ID Cliente;ID Cidade;Primeiro Nome;Sobrenome;Estado Civil;Gênero;Email;Educação;Ocupação;Tipo Cliente;Nome Empresa;Data Nascimento
8340;595;Lance;Gomez;M;M;lance1@adventure-works.com;Bachelors;Professional;Person;;23/06/1966
8341;515;Renee;Dominguez;M;F;renee12@adventure-works.com;Bachelors;Professional;Person;;15/02/1966
8342;525;Clarence;Huang;M;M;clarence1@adventure-works.com;Bachelors;Professional;Person;;24/08/1966
8343;506;Aimee;Zeng;S;F;aimee16@adventure-works.com;Partial College;Clerical;Person;;09/04/1963
8344;459;Louis;Ye;S;M;louis3@adventure-works.com;Partial College;Clerical;Person;;03/08/1963
8345;555;Mandy;Ma;S;F;mandy17@adventure-works.com;Partial College;Clerical;Person;;20/12/1963
8346;595;Kaitlin;Prasad;M;F;kaitlin9@adventure-works.com;Partial College;Clerical;Person;;22/08/1965
8347;426;Donna;She;M;F;donna1@adventure-works.com;Bachelors;Skilled Manual;Person;;15/10/1965
8348;506;Alvin;Zhao;M;M;alvin10@adventure-works.com;Bachelors;Skilled Manual;Person;;04/09/1965
8349;651;Ebony;Raman;M;F;ebony12@adventure-works.com;Bachelors;Skilled Manual;Person;;18/03/1965
8350;482;Warren;Anand;S;M;warren13@adventure-works.com;Partial College;Clerical;Person;;12/08/1964
8351;501;Bethany;Ashe;M;F;bethany3@adventure-works.com;Bachelors;Skilled Manual;Person;;20/03/1964
8352;615;Edgar;Vance;S;M;edgar4@adventure-works.com;Partial College;Clerical;Person;;22/04/1963
8353;543;Arturo;Chen;S;M;arturo2@adventure-works.com;Partial College;Clerical;Person;;12/11/1963
8354;626;Desiree;Gill;S;F;desiree10@adventure-works.com;Partial College;Clerical;Person;;13/08/1963
8355;555;Abby;Madan;S;F;abby6@adventure-works.com;High School;Manual;Person;;01/03/1977
8356;574;Danny;Munoz;S;M;danny8@adventure-works.com;High School;Manual;Person;;08/02/1977
8357;474;Francis;Ortega;M;M;francis19@adventure-works.com;High School;Manual;Person;;10/11/1976
8358;640;Ryan;Flores;S;M;ryan15@adventure-works.com;Partial College;Clerical;Person;;26/11/1979
8359;543;Jonathan;Bryant;S;M;jonathan17@adventure-works.com;High School;Manual;Person;;18/06/1978
8360;447;Roberto;Townsend;M;M;roberto12@adventure-works.com;Bachelors;Skilled Manual;Person;;20/08/1963
8361;608;Joanna;Hernandez;M;F;joanna2@adventure-works.com;Bachelors;Skilled Manual;Person;;04/04/1963
8362;501;Stacey;Sun;M;F;stacey14@adventure-works.com;Bachelors;Skilled Manual;Person;;25/09/1963
8363;506;Karl;Raje;M;M;karl15@adventure-works.com;Bachelors;Skilled Manual;Person;;13/08/1963
8364;622;Regina;Raman;S;F;regina11@adventure-works.com;Partial College;Clerical;Person;;04/06/1962
8365;483;Alejandro;Nara;M;M;alejandro41@adventure-works.com;Bachelors;Skilled Manual;Person;;20/10/1962
8366;696;Wayne;Shan;M;M;wayne12@adventure-works.com;Bachelors;Skilled Manual;Person;;03/07/1962
8367;540;Christy;Beck;M;F;christy38@adventure-works.com;Bachelors;Skilled Manual;Person;;03/04/1962
8368;529;Johnathan;Gonzalez;S;M;johnathan17@adventure-works.com;Partial College;Clerical;Person;;17/08/1978
8369;513;Lindsay;Anand;S;F;lindsay22@adventure-works.com;Partial College;Clerical;Person;;26/03/1978
8370;666;Clifford;Suri;S;M;clifford0@adventure-works.com;Partial College;Clerical;Person;;02/04/1978
8371;615;Gilbert;Yang;S;M;gilbert4@adventure-works.com;High School;Manual;Person;;24/06/1977
8372;496;Roy;Mehta;S;M;roy14@adventure-works.com;Partial College;Clerical;Person;;07/06/1977
8373;476;Cassidy;Long;S;F;cassidy10@adventure-works.com;High School;Manual;Person;;18/06/1976
8374;649;Rebekah;Suri;S;F;rebekah0@adventure-works.com;High School;Manual;Person;;12/09/1976
8375;503;Paula;Ashe;S;F;paula7@adventure-works.com;High School;Manual;Person;;02/04/1975
8376;515;Omar;Anand;S;M;omar43@adventure-works.com;High School;Manual;Person;;28/11/1975
8377;529;Paige;Wood;S;F;paige2@adventure-works.com;High School;Manual;Person;;28/04/1976
8378;640;Dominic;Chandra;S;M;dominic3@adventure-works.com;Partial College;Clerical;Person;;26/02/1976
8379;525;Lucas;Davis;S;M;lucas18@adventure-works.com;Partial College;Clerical;Person;;02/05/1976
8380;565;Crystal;Guo;S;F;crystal18@adventure-works.com;Partial High School;Manual;Person;;23/11/1974
8381;672;Marshall;Luo;S;M;marshall27@adventure-works.com;Partial College;Clerical;Person;;11/07/1975
8382;528;Brandi;Romero;S;F;brandi9@adventure-works.com;Partial College;Clerical;Person;;12/01/1975
8383;666;Jerry;Shan;M;M;jerry11@adventure-works.com;Bachelors;Skilled Manual;Person;;25/10/1975
8384;474;Roger;Nath;S;M;roger46@adventure-works.com;Partial High School;Manual;Person;;03/03/1973
8385;517;Gilbert;Rai;S;M;gilbert37@adventure-works.com;Partial High School;Manual;Person;;05/09/1973
8386;491;Alisha;Lin;S;F;alisha8@adventure-works.com;Partial High School;Manual;Person;;23/01/1973
8387;672;Allen;Martinez;S;M;allen16@adventure-works.com;Partial College;Clerical;Person;;25/06/1974
8388;496;Ruth;Rana;M;F;ruth15@adventure-works.com;Partial College;Clerical;Person;;25/03/1974
8389;513;Alberto;Martin;S;M;alberto1@adventure-works.com;Partial High School;Manual;Person;;27/07/1980
8390;498;Terrence;Goel;S;M;terrence20@adventure-works.com;Partial College;Clerical;Person;;16/05/1978
8391;545;Terrance;Perez;S;M;terrance19@adventure-works.com;Partial College;Clerical;Person;;03/10/1978
8392;474;Sergio;Rana;S;M;sergio11@adventure-works.com;High School;Manual;Person;;02/10/1978
8393;525;Sergio;Kapoor;S;M;sergio1@adventure-works.com;High School;Manual;Person;;16/02/1978
8394;494;Miguel;Anderson;M;M;miguel9@adventure-works.com;High School;Skilled Manual;Person;;17/11/1961
8395;668;Henry;Nelson;M;M;henry23@adventure-works.com;Partial College;Skilled Manual;Person;;16/06/1961
8396;633;Austin;Zhang;S;M;austin20@adventure-works.com;High School;Skilled Manual;Person;;01/06/1960
8397;580;Tammy;Prasad;S;F;tammy10@adventure-works.com;High School;Skilled Manual;Person;;11/03/1960
8398;430;Terry;Shen;S;M;terry5@adventure-works.com;Bachelors;Professional;Person;;27/08/1960
8399;538;Dylan;Gonzales;S;M;dylan16@adventure-works.com;Bachelors;Professional;Person;;09/10/1960
8400;671;Anthony;Brown;S;M;anthony13@adventure-works.com;Bachelors;Professional;Person;;10/10/1960
8401;562;Gavin;Hayes;S;M;gavin21@adventure-works.com;Partial College;Skilled Manual;Person;;11/03/1967
8402;610;Kyle;Hernandez;S;M;kyle48@adventure-works.com;Graduate Degree;Professional;Person;;12/06/1967
8403;475;Jeremiah;Scott;S;M;jeremiah17@adventure-works.com;Graduate Degree;Professional;Person;;21/06/1967
8404;652;Morgan;Cook;S;F;morgan51@adventure-works.com;Graduate Degree;Professional;Person;;04/06/1967
8405;584;Nicole;Moore;M;F;nicole8@adventure-works.com;High School;Skilled Manual;Person;;15/08/1928
8406;644;Abigail;Smith;M;F;abigail47@adventure-works.com;Partial College;Skilled Manual;Person;;20/08/1960
8407;686;Brooke;Travers;M;F;brooke4@adventure-works.com;Partial College;Skilled Manual;Person;;08/10/1960
8408;523;Sarah;Perry;M;F;sarah32@adventure-works.com;Partial College;Skilled Manual;Person;;06/02/1960
8409;494;Taylor;Richardson;M;F;taylor12@adventure-works.com;Partial College;Skilled Manual;Person;;21/01/1960
8410;505;Savannah;Allen;M;F;savannah46@adventure-works.com;Partial College;Skilled Manual;Person;;09/02/1960
8411;508;Chloe;Adams;M;F;chloe13@adventure-works.com;Partial College;Skilled Manual;Person;;04/02/1959
8412;550;Sarah;Alexander;M;F;sarah43@adventure-works.com;Bachelors;Professional;Person;;02/04/1959
8413;583;Jaime;Chander;M;M;jaime38@adventure-works.com;Graduate Degree;Professional;Person;;27/09/1959
8414;597;Xavier;Kelly;S;M;xavier68@adventure-works.com;Bachelors;Professional;Person;;05/09/1958
8415;571;Alexis;Ashe;M;F;alexis9@adventure-works.com;Bachelors;Professional;Person;;26/04/1958
8416;483;Devin;Collins;M;M;devin42@adventure-works.com;Bachelors;Clerical;Person;;13/06/1960
8417;704;Caitlin;Morris;M;F;caitlin16@adventure-works.com;Bachelors;Clerical;Person;;21/01/1960
8418;483;Alexis;Foster;M;F;alexis39@adventure-works.com;Bachelors;Clerical;Person;;08/10/1959
8419;481;Nathan;Miller;S;M;nathan64@adventure-works.com;Graduate Degree;Clerical;Person;;11/06/1959
8420;540;Allison;Adams;S;F;allison38@adventure-works.com;Graduate Degree;Clerical;Person;;26/08/1959
8421;586;Stanley;Raman;S;M;stanley13@adventure-works.com;Graduate Degree;Clerical;Person;;19/06/1959
8422;650;Jay;Rana;S;M;jay18@adventure-works.com;High School;Manual;Person;;09/09/1970
8423;640;Paula;Gutierrez;S;F;paula14@adventure-works.com;Partial College;Manual;Person;;19/11/1970
8424;657;Maria;Price;S;F;maria23@adventure-works.com;Partial College;Manual;Person;;07/08/1970
8425;698;Terrance;Smith;S;M;terrance6@adventure-works.com;High School;Manual;Person;;15/07/1969
8426;587;Arturo;Zhao;M;M;arturo11@adventure-works.com;High School;Manual;Person;;28/08/1969
8427;435;Brian;Stewart;S;M;brian34@adventure-works.com;Bachelors;Clerical;Person;;14/06/1970
8428;529;Troy;Lopez;S;M;troy18@adventure-works.com;Bachelors;Clerical;Person;;12/03/1970
8429;474;Eric;Turner;M;M;eric47@adventure-works.com;Bachelors;Clerical;Person;;27/04/1970
8430;641;Jared;Kelly;S;M;jared4@adventure-works.com;Bachelors;Clerical;Person;;05/09/1970
8431;651;Sharon;Goel;M;F;sharon25@adventure-works.com;Bachelors;Clerical;Person;;13/07/1920
8432;435;Bonnie;She;S;F;bonnie5@adventure-works.com;Partial College;Manual;Person;;19/08/1969
8433;696;Armando;Dominguez;S;M;armando13@adventure-works.com;Partial College;Manual;Person;;13/09/1969
8434;532;Bridget;Raje;M;F;bridget16@adventure-works.com;Bachelors;Clerical;Person;;02/12/1969
8435;672;Geoffrey;Ashe;S;M;geoffrey6@adventure-works.com;Bachelors;Clerical;Person;;22/07/1969
8436;587;Benjamin;Thompson;M;M;benjamin52@adventure-works.com;Bachelors;Clerical;Person;;20/07/1969
8437;529;Gregory;Pal;M;M;gregory15@adventure-works.com;Bachelors;Clerical;Person;;01/10/1969
8438;659;Kelsey;Rai;S;F;kelsey16@adventure-works.com;Graduate Degree;Clerical;Person;;25/05/1969
8439;586;Shannon;Hu;M;F;shannon19@adventure-works.com;Graduate Degree;Clerical;Person;;20/09/1969
8440;480;Franklin;Xu;S;M;franklin11@adventure-works.com;Graduate Degree;Clerical;Person;;14/03/1969
8441;659;Alicia;Sharma;M;F;alicia7@adventure-works.com;Graduate Degree;Clerical;Person;;25/06/1969
8442;544;Dale;She;S;M;dale0@adventure-works.com;Graduate Degree;Clerical;Person;;17/01/1969
8443;702;Connor;Hill;S;M;connor43@adventure-works.com;Graduate Degree;Skilled Manual;Person;;27/04/1969
8444;555;Dominic;Raman;M;M;dominic12@adventure-works.com;Partial College;Manual;Person;;04/10/1951
8445;435;Kayla;Thomas;M;F;kayla11@adventure-works.com;High School;Manual;Person;;03/03/1968
8446;501;Emma;Thompson;M;F;emma14@adventure-works.com;High School;Manual;Person;;08/02/1968
8447;544;Bridget;Nath;M;F;bridget20@adventure-works.com;Graduate Degree;Clerical;Person;;08/04/1968
8448;624;Yolanda;Simpson;M;F;yolanda2@adventure-works.com;Graduate Degree;Clerical;Person;;22/06/1968
8449;506;Meagan;Fernandez;S;F;meagan15@adventure-works.com;Partial College;Manual;Person;;07/03/1967
8450;595;Nuan;Yuan;M;M;nuan4@adventure-works.com;High School;Manual;Person;;13/08/1926
8451;569;Keith;Lal;M;M;keith11@adventure-works.com;Bachelors;Clerical;Person;;18/02/1967
8452;483;Pedro;Sara;S;M;pedro10@adventure-works.com;Partial High School;Manual;Person;;21/09/1966
8453;702;Jacob;Anderson;M;M;jacob9@adventure-works.com;Bachelors;Clerical;Person;;20/06/1967
8454;586;Veronica;Rana;M;F;veronica12@adventure-works.com;Bachelors;Clerical;Person;;11/05/1967
8455;517;Roger;Sharma;M;M;roger37@adventure-works.com;Bachelors;Clerical;Person;;17/08/1967
8456;497;Jack;Perez;S;M;jack38@adventure-works.com;Bachelors;Clerical;Person;;02/06/1967
8457;437;Jesse;Perez;M;M;jesse27@adventure-works.com;High School;Manual;Person;;27/07/1927
8458;666;Jennifer;Williams;S;F;jennifer30@adventure-works.com;Partial College;Manual;Person;;20/07/1927
8459;539;Tyrone;Blanco;M;M;tyrone14@adventure-works.com;Bachelors;Skilled Manual;Person;;23/10/1966
8460;567;Katie;Yuan;M;F;katie9@adventure-works.com;Bachelors;Skilled Manual;Person;;25/09/1966
8461;661;Arthur;Diaz;M;M;arthur26@adventure-works.com;Bachelors;Skilled Manual;Person;;13/06/1966
8462;449;Nichole;Shan;S;F;nichole10@adventure-works.com;Partial High School;Manual;Person;;20/10/1965
8463;702;Paige;Travers;S;F;paige27@adventure-works.com;High School;Manual;Person;;17/10/1965
8464;548;Cassandra;Chandra;M;F;cassandra2@adventure-works.com;Bachelors;Skilled Manual;Person;;20/11/1965
8465;529;Tyrone;Alonso;M;M;tyrone8@adventure-works.com;High School;Manual;Person;;08/11/1929
8466;540;Sierra;Baker;S;F;sierra14@adventure-works.com;High School;Manual;Person;;05/03/1929
8467;497;Morgan;Lopez;M;F;morgan18@adventure-works.com;Partial High School;Manual;Person;;21/01/1964
8468;654;Krista;Alvarez;S;F;krista5@adventure-works.com;High School;Manual;Person;;11/04/1964
8469;621;Ramon;Lin;S;M;ramon7@adventure-works.com;Partial High School;Manual;Person;;08/08/1963
8470;529;Valerie;Cai;S;F;valerie23@adventure-works.com;Partial High School;Manual;Person;;14/02/1963
8471;705;Kelli;Ye;S;F;kelli10@adventure-works.com;High School;Manual;Person;;13/09/1963
8472;673;Bryant;Martinez;S;M;bryant17@adventure-works.com;High School;Manual;Person;;03/05/1963
8473;674;Heidi;Sara;S;F;heidi12@adventure-works.com;High School;Manual;Person;;12/02/1963
8474;529;Roger;Chande;S;M;roger42@adventure-works.com;High School;Manual;Person;;26/08/1963
8475;616;Jenny;Luo;S;F;jenny29@adventure-works.com;Bachelors;Professional;Person;;05/10/1966
8476;529;Mandy;Ye;M;F;mandy11@adventure-works.com;Bachelors;Professional;Person;;03/03/1966
8477;569;Sarah;Anderson;M;F;sarah12@adventure-works.com;Bachelors;Professional;Person;;25/10/1966
8478;506;Lance;Rubio;M;M;lance21@adventure-works.com;Bachelors;Professional;Person;;22/08/1966
8479;565;Tasha;Goel;M;F;tasha20@adventure-works.com;Graduate Degree;Skilled Manual;Person;;25/12/1966
8480;704;Jessica;Gray;S;F;jessica18@adventure-works.com;High School;Manual;Person;;08/06/1963
8481;621;Lisa;Zeng;M;F;lisa25@adventure-works.com;Partial College;Clerical;Person;;11/10/1962
8482;557;Darren;Suarez;M;M;darren42@adventure-works.com;Partial College;Clerical;Person;;15/05/1962
8483;674;Andy;Ortega;M;M;andy25@adventure-works.com;Partial College;Clerical;Person;;19/06/1962
8484;651;Michele;Serrano;M;F;michele50@adventure-works.com;Graduate Degree;Skilled Manual;Person;;03/04/1934
8485;529;Willie;Liang;M;M;willie15@adventure-works.com;Partial College;Clerical;Person;;26/02/1965
8486;529;Raul;Shan;S;M;raul9@adventure-works.com;Partial College;Clerical;Person;;02/11/1965
8487;497;Melanie;Price;M;F;melanie15@adventure-works.com;Bachelors;Skilled Manual;Person;;28/03/1965
8488;591;Dwayne;Gutierrez;M;M;dwayne10@adventure-works.com;Partial College;Clerical;Person;;14/07/1964
8489;503;Jamie;Lin;S;F;jamie10@adventure-works.com;Partial College;Clerical;Person;;12/06/1964
8490;657;Alexandra;Patterson;S;F;alexandra33@adventure-works.com;Partial College;Clerical;Person;;06/02/1964
8491;529;Kristina;Smith;S;F;kristina9@adventure-works.com;Partial College;Clerical;Person;;16/11/1964
8492;539;Stanley;Prasad;S;M;stanley10@adventure-works.com;Partial College;Clerical;Person;;14/06/1964
8493;700;Andres;Andersen;S;M;andres10@adventure-works.com;Partial College;Clerical;Person;;18/04/1964
8494;565;Karla;Shan;M;F;karla11@adventure-works.com;Bachelors;Skilled Manual;Person;;12/05/1964
8495;529;Sergio;Martinez;S;M;sergio18@adventure-works.com;High School;Manual;Person;;20/03/1979
8496;529;Francis;Gill;S;M;francis11@adventure-works.com;High School;Manual;Person;;04/05/1979
8497;483;Edgar;Subram;S;M;edgar14@adventure-works.com;Partial College;Clerical;Person;;09/01/1979
8498;506;Raul;She;S;M;raul1@adventure-works.com;Partial College;Clerical;Person;;26/04/1979
8499;567;Christy;Wang;S;F;christy1@adventure-works.com;Partial College;Clerical;Person;;03/02/1979
8500;506;Shawn;Black;M;M;shawn22@adventure-works.com;Bachelors;Skilled Manual;Person;;23/11/1963
8501;698;Russell;Shan;M;M;russell13@adventure-works.com;Bachelors;Skilled Manual;Person;;17/05/1963
8502;696;Allison;Edwards;M;F;allison22@adventure-works.com;Partial College;Clerical;Person;;11/05/1962
8503;659;Felicia;Carlson;M;F;felicia17@adventure-works.com;Bachelors;Skilled Manual;Person;;03/02/1962
8504;563;Bridget;Luo;M;F;bridget7@adventure-works.com;Bachelors;Skilled Manual;Person;;26/03/1962
8505;544;Dominic;Garcia;M;M;dominic15@adventure-works.com;Bachelors;Skilled Manual;Person;;13/08/1962
8506;426;Gilbert;She;S;M;gilbert21@adventure-works.com;Partial College;Clerical;Person;;12/03/1978
8507;506;Candice;Lin;S;F;candice13@adventure-works.com;Partial College;Clerical;Person;;13/06/1978
8508;529;Raul;Shen;S;M;raul3@adventure-works.com;Partial College;Clerical;Person;;11/12/1977
8509;529;Troy;Rana;M;M;troy12@adventure-works.com;Partial High School;Manual;Person;;01/11/1975
8510;483;Nancy;Suri;S;F;nancy5@adventure-works.com;Partial College;Clerical;Person;;19/01/1976
8511;506;Renee;Torres;S;F;renee11@adventure-works.com;Partial College;Clerical;Person;;19/05/1976
8512;525;Marcus;Ward;S;M;marcus78@adventure-works.com;Partial College;Clerical;Person;;19/05/1976
8513;565;Marco;Kapoor;M;M;marco1@adventure-works.com;Partial College;Clerical;Person;;11/07/1976
8514;506;Jessie;Liang;M;M;jessie21@adventure-works.com;Partial High School;Manual;Person;;06/06/1974
8515;521;Kari;Rodriguez;S;F;kari19@adventure-works.com;Partial High School;Manual;Person;;20/11/1974
8516;459;Nancy;Garcia;S;F;nancy18@adventure-works.com;Partial College;Clerical;Person;;17/02/1975
8517;459;Kaitlyn;Griffin;S;F;kaitlyn88@adventure-works.com;Partial College;Clerical;Person;;09/01/1975
8518;528;Max;Gomez;S;M;max2@adventure-works.com;Partial College;Clerical;Person;;22/09/1975
8519;765;Clifford;Arun;S;M;clifford7@adventure-works.com;Partial College;Clerical;Person;;10/01/1975
8520;529;Bianca;Zhu;S;F;bianca10@adventure-works.com;Partial High School;Manual;Person;;18/10/1973
8521;532;Kari;Muñoz;M;F;kari27@adventure-works.com;Partial High School;Manual;Person;;20/02/1973
8522;528;Jaime;Dominguez;S;F;jaime14@adventure-works.com;Partial High School;Manual;Person;;25/03/1973
8523;576;Christian;Powell;M;M;christian23@adventure-works.com;Partial High School;Manual;Person;;13/02/1980
8524;506;Brittney;Holt;S;F;brittney4@adventure-works.com;High School;Manual;Person;;23/02/1978
8525;700;Denise;Malhotra;S;F;denise7@adventure-works.com;High School;Manual;Person;;03/02/1978
8526;562;Hannah;Flores;S;F;hannah34@adventure-works.com;Bachelors;Professional;Person;;24/05/1960
8527;695;Angela;Cooper;S;F;angela35@adventure-works.com;Partial College;Skilled Manual;Person;;04/07/1967
8528;701;Gabriel;Adams;S;M;gabriel47@adventure-works.com;Partial College;Skilled Manual;Person;;16/06/1967
8529;580;Bailey;Hall;S;F;bailey42@adventure-works.com;Partial College;Skilled Manual;Person;;14/05/1967
8530;551;Bailey;Parker;S;F;bailey28@adventure-works.com;Graduate Degree;Professional;Person;;09/08/1967
8531;445;Lisa;Liang;S;F;lisa20@adventure-works.com;Graduate Degree;Professional;Person;;04/07/1967
8532;469;John;Robinson;S;M;john40@adventure-works.com;Graduate Degree;Professional;Person;;06/10/1967
8533;472;Victoria;Brown;S;F;victoria5@adventure-works.com;Graduate Degree;Professional;Person;;01/02/1967
